query_id,chunk_id,bm25_score,cosine_qc,hybrid_score,rank,gap_top1_top2,lexical_overlap,tokens_count_q,tokens_count_c,label_relevance
q128,154,22.61226962911056,0.6581144332885742,16.026023070363962,7,3.013854994533286,0.6,16,300,0
q128,195,22.282197399590267,0.6011347770690918,15.777878612833913,8,3.013854994533286,0.5333333333333333,16,300,0
q128,158,22.09864558025641,0.5590919852256775,15.636779501747188,9,3.013854994533286,0.5333333333333333,16,300,0
q128,167,22.049039702999572,0.6441503763198853,15.627572904995665,10,3.013854994533286,0.6666666666666666,16,300,0
q128,186,21.9656450014008,0.6300219297409058,15.564958079902832,11,3.013854994533286,0.5333333333333333,16,300,0
q128,190,21.32272120563853,0.6832567453384399,15.130881867548503,12,3.013854994533286,0.6666666666666666,16,300,0
q128,168,21.050037346362764,0.6037984490394592,14.916165677165772,13,3.013854994533286,0.5333333333333333,16,300,0
q128,196,20.916141097185424,0.5896865725517273,14.818204739795313,14,3.013854994533286,0.5333333333333333,16,128,0
q128,155,20.349956441322803,0.5857987403869629,14.420709131042049,15,3.013854994533286,0.5333333333333333,16,300,0
q128,152,20.127319749096472,0.6438554525375366,14.28228046012879,16,3.013854994533286,0.5333333333333333,16,300,0
q128,194,19.85685564008173,0.5896954536437988,14.07670758415035,17,3.013854994533286,0.5333333333333333,16,300,0
q128,151,19.29465888173969,0.6304782629013062,13.695404696088174,18,3.013854994533286,0.6,16,300,0
q128,150,19.27383512742776,0.5967885851860046,13.670721164755232,19,3.013854994533286,0.5333333333333333,16,300,0
q128,160,19.241774786323095,0.5828968286514282,13.644111399021595,20,3.013854994533286,0.5333333333333333,16,300,0
q128,193,19.211557215298285,0.6402510404586792,13.640165362846403,21,3.013854994533286,0.6,16,300,0
q128,176,19.15502245242408,0.6063645482063293,13.590425081158754,22,3.013854994533286,0.5333333333333333,16,300,0
q128,347,19.079917816213623,0.36489447951316833,13.465410815203487,23,3.013854994533286,0.5333333333333333,16,300,0
q128,153,18.69177098708428,0.6437079906463623,13.277352088152904,24,3.013854994533286,0.6666666666666666,16,300,0
q128,179,18.547958590981814,0.5303713083267212,13.142682406185285,25,3.013854994533286,0.4666666666666667,16,300,0
q129,188,53.948704833954594,0.7751106023788452,37.996626564481865,1,7.531581215721367,0.7619047619047619,25,300,1
q129,189,43.1826117776079,0.7907236814498901,30.465045348760498,2,7.531581215721367,0.5714285714285714,25,300,0
q129,169,40.500319608623556,0.7158969640731812,28.56499281525844,3,7.531581215721367,0.6666666666666666,25,300,0
q129,190,39.04113216251152,0.7977758646011353,27.568125273138403,4,7.531581215721367,0.6190476190476191,25,300,0
q129,192,38.30837745269064,0.7118849754333496,27.02942970951345,5,7.531581215721367,0.6190476190476191,25,300,0
q129,160,37.07445803623001,0.6547045707702637,26.148531996592087,6,7.531581215721367,0.5238095238095238,25,300,0
q129,150,36.95289164258897,0.7518733739852905,26.09258616200787,7,7.531581215721367,0.5238095238095238,25,300,0
q129,161,36.53672705261824,0.7690568566322327,25.806425993822433,8,7.531581215721367,0.5714285714285714,25,300,0
q129,194,36.257440738438675,0.6894561052322388,25.587045348476742,9,7.531581215721367,0.47619047619047616,25,300,0
q129,171,35.87308959777146,0.7427158355712891,25.333977469111407,10,7.531581215721367,0.6190476190476191,25,300,0
q129,162,35.492528974312286,0.7839239835739136,25.079947477090773,11,7.531581215721367,0.6190476190476191,25,300,0
q129,155,34.91352129410027,0.6682219505310059,24.63993149102949,12,7.531581215721367,0.5238095238095238,25,300,0
q129,167,34.501906387622206,0.7081949710845947,24.36379296266092,13,7.531581215721367,0.47619047619047616,25,300,0
q129,154,34.44719663441516,0.6844305396080017,24.318366805973007,14,7.531581215721367,0.5238095238095238,25,300,0
q129,195,34.378881556044185,0.6927750110626221,24.273049592549715,15,7.531581215721367,0.42857142857142855,25,300,0
q129,152,34.375205064376345,0.7012234926223755,24.273010592850152,16,7.531581215721367,0.5238095238095238,25,300,0
q129,39,34.376674567616746,0.37593239545822144,24.176451915969185,17,7.531581215721367,0.5714285714285714,25,300,0
q129,186,33.56773052419312,0.7366800308227539,23.718415376182005,18,7.531581215721367,0.47619047619047616,25,300,0
q129,166,32.931880046039055,0.6724720001220703,23.254057632263958,19,7.531581215721367,0.42857142857142855,25,300,0
q129,153,32.426638630474976,0.6314662098884583,22.88808690429902,20,7.531581215721367,0.6190476190476191,25,300,0
q129,168,32.34407073630142,0.7535709142684937,22.86692078969154,21,7.531581215721367,0.5238095238095238,25,300,0
q129,183,32.32464696279077,0.6650389432907104,22.826764556940756,22,7.531581215721367,0.5714285714285714,25,300,0
q129,163,32.294409681056806,0.6864734888076782,22.812028823382065,23,7.531581215721367,0.5238095238095238,25,300,0
q129,164,32.18659271701178,0.7797895669937134,22.764551772006357,24,7.531581215721367,0.5238095238095238,25,300,0
q129,246,31.691418191344948,0.3654685616493225,22.29363330243626,25,7.531581215721367,0.5238095238095238,25,300,0
q130,164,13.14856741868456,0.717430830001831,9.41922644207974,1,0.12211470246926659,0.7,10,300,1
q130,186,13.013470141511362,0.6256088018417358,9.297111739610473,2,0.12211470246926659,0.5,10,300,0
q130,192,12.774654466587368,0.6650578379631042,9.141775478000087,3,0.12211470246926659,0.6,10,300,0
q130,14,10.788198914209586,0.38442370295524597,7.667066350833283,4,0.12211470246926659,0.5,10,300,0
q130,168,10.286121857449402,0.6176669597625732,7.385585388143352,5,0.12211470246926659,0.5,10,300,0
q130,193,10.107864310940458,0.5671370029449463,7.245646118541805,6,0.12211470246926659,0.6,10,300,0
q130,138,10.028756859006501,0.3020997941493988,7.11075973954937,7,0.12211470246926659,0.6,10,300,0
q130,47,10.031012239816524,0.198515385389328,7.081263183488366,8,0.12211470246926659,0.6,10,300,0
q130,163,9.73830317660411,0.7141330242156982,7.031052130887586,9,0.12211470246926659,0.5,10,300,0
q130,187,9.460691900212968,0.6075782775878906,6.804757813425444,10,0.12211470246926659,0.4,10,300,0
q130,151,9.228735843097848,0.6553628444671631,6.656723943508642,11,0.12211470246926659,0.6,10,300,0
q130,251,9.130195842955889,0.3777332901954651,6.504457077127761,12,0.12211470246926659,0.4,10,300,0
q130,159,8.86300769070926,0.5870622396469116,6.380224055390555,13,0.12211470246926659,0.5,10,300,0
q130,167,8.776624656119777,0.6108664274215698,6.326897187510315,14,0.12211470246926659,0.6,10,300,0
q130,194,8.717975847404206,0.6220400929450989,6.289195121066474,15,0.12211470246926659,0.4,10,300,0
q130,201,8.845302843503983,0.300189733505249,6.281768910504363,16,0.12211470246926659,0.4,10,300,0
q130,111,8.57313778880437,0.4056507647037506,6.122891681574185,17,0.12211470246926659,0.4,10,300,0
q130,258,8.53445691208437,0.24864713847637177,6.0487139800019705,18,0.12211470246926659,0.4,10,300,0
q130,158,8.280423188401569,0.5985634326934814,5.975865261689143,19,0.12211470246926659,0.4,10,300,0
q130,176,8.184370816762788,0.5809118747711182,5.903333134165287,20,0.12211470246926659,0.3,10,300,0
q130,175,8.210471349615394,0.4716326892375946,5.888819751502054,21,0.12211470246926659,0.4,10,300,0
q130,58,8.344000587077101,0.12323889881372452,5.8777720805980875,22,0.12211470246926659,0.5,10,300,0
q130,184,8.064414955455769,0.5917909145355225,5.8226277431796944,23,0.12211470246926659,0.5,10,300,0
q130,160,7.924404765867446,0.5577390193939209,5.714405041925389,24,0.12211470246926659,0.3,10,300,0
q130,48,8.018442712505884,0.3175935745239258,5.708187971111296,25,0.12211470246926659,0.4,10,300,0
q131,166,28.521372614905115,0.6229749917984009,20.1518533279731,1,0.2862159453623434,0.5882352941176471,19,300,0
q131,162,28.10882409519258,0.6315350532531738,19.865637382610757,2,0.2862159453623434,0.5294117647058824,19,300,0
q131,151,27.358804358585733,0.6571328639984131,19.348302910209537,3,0.2862159453623434,0.6470588235294118,19,300,0
q131,158,27.140491294034383,0.5468097925186157,19.162386843579654,4,0.2862159453623434,0.5294117647058824,19,300,0
q131,167,26.354976148562397,0.6305747032165527,18.63765571495864,5,0.2862159453623434,0.5882352941176471,19,300,0
q131,150,26.02700179945904,0.6443056464195251,18.412192953547184,6,0.2862159453623434,0.5294117647058824,19,300,0
q131,7,26.10843482488854,0.2635282576084137,18.3549628547045,7,0.2862159453623434,0.5882352941176471,19,300,0
q131,164,25.78599562123717,0.6812303066253662,18.254566026853627,8,0.2862159453623434,0.5882352941176471,19,300,1
q131,186,25.639665797493116,0.5506276488304138,18.112954352894302,9,0.2862159453623434,0.5882352941176471,19,300,0
